maxPutTime,maxPutListTime + ,maxGetTime,maxGetListTime,maxDeleteTime,maxDeleteListTime,putRollingAverage,putListRollingAverage,getRollingAverage,getListRollingAverage,deleteRollingAverage,deleteListRollingAverage,putRollingMax,putListRollingMax,getRollingMax,getListRollingMax,deleteRollingMax,deleteListRollingMax,putPrimaryTotalCount,putPrimaryRollingCount,putFailoverTotalCount,putFailoverRollingCount,putListPrimaryTotalCount,putListPrimaryRollingCount,putListFailoverTotalCount,putListFailoverRollingCount,getPrimaryCount,getPrimaryRollingCount,getFailoverCount,getFailoverRollingCount,getListPrimaryCount,getListPrimaryRollingCount,getListFailoverCount,getListFailoverRollingCount,deletePrimaryCount,deletePrimaryRollingCount,deleteFailoverCount,deleteFailoverRollingCount,deleteListPrimaryCount,deleteListPrimaryRollingCount,deleteListFailoverCount,deleteListFailoverRollingCount,
556,0,41,0,198,0,5,0,2,0,4,0,25,0,9,0,25,0,3842,99,2258,1,0,0,0,0,3710,100,2390,0,0,0,0,0,3825,98,2275,2,0,0,0,0
556,0,41,0,198,0,5,0,1,0,4,0,13,0,3,0,10,0,3942,100,2258,0,0,0,0,0,3810,100,2390,0,0,0,0,0,3925,100,2275,0,0,0,0,0
556,0,41,0,198,0,6,0,2,0,4,0,120,0,22,0,25,0,4039,97,2261,3,0,0,0,0,3909,99,2391,1,0,0,0,0,4021,96,2279,4,0,0,0,0
556,0,41,0,198,0,6,0,1,0,4,0,27,0,3,0,24,0,4134,95,2266,5,0,0,0,0,4009,100,2391,0,0,0,0,0,4118,97,2282,3,0,0,0,0
556,0,41,0,198,0,6,0,2,0,5,0,31,0,22,0,25,0,4229,95,2271,5,0,0,0,0,4108,99,2392,1,0,0,0,0,4211,93,2289,7,0,0,0,0
556,0,41,0,198,0,5,0,1,0,4,0,11,0,6,0,24,0,4328,99,2272,1,0,0,0,0,4208,100,2392,0,0,0,0,0,4310,99,2290,1,0,0,0,0
556,0,41,0,198,0,5,0,1,0,5,0,28,0,3,0,25,0,4424,96,2276,4,0,0,0,0,4308,100,2392,0,0,0,0,0,4405,95,2295,5,0,0,0,0
556,0,41,0,198,0,6,0,2,0,5,0,26,0,22,0,25,0,4519,95,2281,5,0,0,0,0,4406,98,2394,2,0,0,0,0,4500,95,2300,5,0,0,0,0
556,0,41,0,198,0,5,0,1,0,4,0,25,0,3,0,25,0,4617,98,2283,2,0,0,0,0,4506,100,2394,0,0,0,0,0,4598,98,2302,2,0,0,0,0
556,0,41,0,198,0,5,0,1,0,5,0,27,0,22,0,25,0,4713,96,2287,4,0,0,0,0,4605,99,2395,1,0,0,0,0,4692,94,2308,6,0,0,0,0
556,0,41,0,198,0,5,0,2,0,4,0,25,0,21,0,24,0,4810,97,2290,3,0,0,0,0,4704,99,2396,1,0,0,0,0,4789,97,2311,3,0,0,0,0
556,0,41,0,198,0,5,0,2,0,5,0,26,0,22,0,26,0,4908,98,2292,2,0,0,0,0,4802,98,2398,2,0,0,0,0,4883,94,2317,6,0,0,0,0
556,0,41,0,198,0,5,0,1,0,4,0,26,0,3,0,24,0,5006,98,2294,2,0,0,0,0,4902,100,2398,0,0,0,0,0,4980,97,2320,3,0,0,0,0
556,0,41,0,198,0,6,0,2,0,4,0,77,0,19,0,25,0,5098,92,2302,8,0,0,0,0,5001,99,2399,1,0,0,0,0,5074,94,2326,6,0,0,0,0
556,0,41,0,198,0,4,0,1,0,3,0,10,0,3,0,6,0,5198,100,2302,0,0,0,0,0,5101,100,2399,0,0,0,0,0,5174,100,2326,0,0,0,0,0
556,0,41,0,198,0,4,0,1,0,5,0,26,0,3,0,109,0,5294,96,2306,4,0,0,0,0,5201,100,2399,0,0,0,0,0,5272,98,2328,2,0,0,0,0
556,0,41,0,198,0,4,0,1,0,3,0,9,0,2,0,8,0,5394,100,2306,0,0,0,0,0,5301,100,2399,0,0,0,0,0,5372,100,2328,0,0,0,0,0
556,0,41,0,487,0,5,0,1,0,10,0,26,0,22,0,487,0,5491,97,2309,3,0,0,0,0,5400,99,2400,1,0,0,0,0,5467,95,2333,5,0,0,0,0
556,0,41,0,487,0,4,0,1,0,3,0,15,0,4,0,6,0,5591,100,2309,0,0,0,0,0,5500,100,2400,0,0,0,0,0,5567,100,2333,0,0,0,0,0
556,0,41,0,487,0,7,0,2,0,5,0,27,0,22,0,60,0,5679,88,2321,12,0,0,0,0,5598,98,2402,2,0,0,0,0,5660,93,2340,7,0,0,0,0
556,0,41,0,487,0,4,0,1,0,3,0,6,0,3,0,7,0,5779,100,2321,0,0,0,0,0,5698,100,2402,0,0,0,0,0,5760,100,2340,0,0,0,0,0
556,0,41,0,487,0,6,0,1,0,6,0,31,0,23,0,102,0,5874,95,2326,5,0,0,0,0,5797,99,2403,1,0,0,0,0,5852,92,2348,8,0,0,0,0
